,Unnamed: 0,Unnamed: 0.1,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date,total_pronouns,female_mentions,male_mentions,total,male_skewness,male_skewness_log
510,510,510,PG17504_text,The Mintage: Being Ten Stories & One More,"Hubbard, Elbert",1856.0,1915.0,['en'],11,{'Short stories'},elbert,M,1906,1607,117,489,606,4.17948717948718,1.430188554677116
511,511,511,PG1751_text,Twilight Land,"Pyle, Howard",1853.0,1911.0,['en'],49,{'Fairy tales'},howard,M,1903,9366,458,3475,3933,7.5873362445414845,2.0264805738847076
512,512,512,PG17530_text,Maida's Little Shop,"Gillmore, Inez Haynes",1873.0,1970.0,['en'],86,"{'Sick children -- Juvenile fiction', 'Children of the rich -- Juvenile fiction', 'Girls -- Juvenile fiction'}",inez,F,1923,7180,2075,697,2772,0.33590361445783135,-1.0909310219042747
513,513,513,PG17535_text,The Jester of St. Timothy's,"Pier, Arthur Stanwood",1874.0,1966.0,['en'],11,"{'Private schools -- Juvenile fiction', 'Sports stories'}",arthur,M,1924,4684,23,1906,1929,82.8695652173913,4.4172678682849975
514,514,514,PG1753_text,Swan Song,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],177,"{'Russia -- Social life and customs -- Drama', 'Russian drama -- Translations into English'}",anton,M,1910,647,10,159,169,15.9,2.766319109226186
515,515,515,PG1754_text,The Sea-Gull,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],2296,"{'Man-woman relationships -- Drama', 'Russia -- Social life and customs -- Drama', 'Authors, Russian -- 19th century -- Drama', 'Russian drama -- Translations into English'}",anton,M,1910,3163,286,404,690,1.4125874125874125,0.3454230671412974
516,516,516,PG1757_text,The Cruise of the Dolphin,"Aldrich, Thomas Bailey",1836.0,1907.0,['en'],20,{'Boats and boating -- Fiction'},thomas,M,1886,437,3,73,76,24.333333333333332,3.1918471524802814
517,517,517,PG1758_text,Marjorie Daw,"Aldrich, Thomas Bailey",1836.0,1907.0,['en'],66,{'Epistolary fiction'},thomas,M,1886,1104,119,117,236,0.9831932773109243,-0.01694955831377332
518,518,518,PG17595_text,"Narrative of the Most Remarkable Events Which Occurred in and near Leipzig Immediately Before, During, and Subsequent to, the Sanguinary Series of Engagements Between the Allied Armies of the French, from the 14th to the 19th October, 1813","Shoberl, Frederic",1775.0,1853.0,['en'],2,"{'Napoleonic Wars, 1800-1815 -- Campaigns -- Germany (East)', 'Leipzig, Battle of, Leipzig, Germany, 1813'}",frederic,M,1825,2574,26,519,545,19.96153846153846,2.9938073451444063
519,519,519,PG1760_text,The Man Who Could Not Lose,"Davis, Richard Harding",1864.0,1916.0,['en'],22,"{'Short stories', 'Fiction'}",richard,M,1914,1831,209,470,679,2.248803827751196,0.8103984427392933
520,520,520,PG17613_text,The Land of the Black Mountain: The Adventures of Two Englishmen in Montenegro,"Wyon, Reginald",1872.0,1921.0,['en'],35,{'Montenegro -- Description and travel'},reginald,M,1922,6307,119,1553,1672,13.050420168067227,2.5688203300371577
521,521,521,PG1761_text,My Buried Treasure,"Davis, Richard Harding",1864.0,1916.0,['en'],24,"{'Short stories', 'Fiction'}",richard,M,1914,1972,48,612,660,12.75,2.545531271604435
522,522,522,PG17620_text,The Point Of Honor: A Military Tale,"Conrad, Joseph",1857.0,1924.0,['en'],77,{'Historical fiction'},joseph,M,1907,3575,201,1605,1806,7.985074626865671,2.0775741275050406
523,523,523,PG1762_text,The Consul,"Davis, Richard Harding",1864.0,1916.0,['en'],12,"{'Short stories', 'Fiction'}",richard,M,1914,954,45,413,458,9.177777777777777,2.216785103190713
524,524,524,PG1763_text,The Nature Faker,"Davis, Richard Harding",1864.0,1916.0,['en'],17,"{'Short stories', 'Fiction'}",richard,M,1914,588,26,195,221,7.5,2.0149030205422647
525,525,525,PG17642_text,Romance,"Ford, Ford Madox",1873.0,1939.0,['en'],51,{'Fiction'},ford,M,1923,22937,1562,5837,7399,3.736875800256082,1.3182499148041598
526,526,526,PG1764_text,Billy and the Big Stick,"Davis, Richard Harding",1864.0,1916.0,['en'],26,"{'Short stories', 'Threats -- Fiction', 'Haiti -- Officials and employees -- Salaries, etc. -- Fiction'}",richard,M,1914,1044,52,435,487,8.365384615384615,2.1241023125072567
527,527,527,PG17684_text,"Life of Lord Byron, Vol. 1: With His Letters and Journals","Moore, Thomas",1779.0,1852.0,['en'],35,"{'Poets, English -- 19th century -- Biography', 'Byron, George Gordon Byron, Baron, 1788-1824'}",thomas,M,1829,10861,399,3548,3947,8.892230576441102,2.1851779265396067
528,528,528,PG17695_text,"A history of China., [3d ed. rev. and enl.]","Eberhard, Wolfram",1909.0,1989.0,['en'],198,{'China -- History'},wolfram,M,1959,6787,145,1525,1670,10.517241379310345,2.3530159466209377
529,529,529,PG17698_text,Bella Donna: A Novel,"Hichens, Robert",1864.0,1950.0,['en'],153,{'Fiction'},robert,M,1914,26811,6769,7191,13960,1.062343034421628,0.06047687859388644
530,530,530,PG176_text,Roderick Hudson,"James, Henry",1843.0,1916.0,['en'],96,"{'Rome (Italy) -- Fiction', 'Man-woman relationships -- Fiction', 'Americans -- Italy -- Fiction', 'Sculptors -- Fiction'}",henry,M,1893,20559,3282,5608,8890,1.7087141986593541,0.5357411570643899
531,531,531,PG17720_text,History of Ancient Civilization,"Seignobos, Charles",1854.0,1942.0,['en'],82,"{'Civilization -- History', 'History, Ancient'}",charles,M,1904,7032,155,1794,1949,11.574193548387097,2.4487779256994946
532,532,532,PG17731_text,"The Nigger Of The ""Narcissus"": A Tale Of The Forecastle","Conrad, Joseph",1857.0,1924.0,['en'],487,"{'Terminally ill -- Fiction', 'Tuberculosis -- Patients -- Fiction', 'Ocean travel -- Fiction', 'Blacks -- Fiction', 'Psychological fiction', 'London (England) -- Fiction', 'West Indians -- England -- Fiction', 'Sea stories'}",joseph,M,1907,5710,215,2160,2375,10.046511627906977,2.3072254725505483
533,533,533,PG17732_text,Tales Of Hearsay,"Conrad, Joseph",1857.0,1924.0,['en'],87,{'Short stories'},joseph,M,1907,4187,214,1443,1657,6.742990654205608,1.9085035437520192
534,534,534,PG17754_text,Gustavus Vasa: and other poems,"Walker, William Sidney",1795.0,1846.0,['en'],7,"{'Poetry', 'Gustav I Vasa, King of Sweden, 1496-1560 -- Poetry'}",william,M,1845,2092,153,846,999,5.529411764705882,1.7100814382137879
535,535,535,PG17780_text,Scenes of Clerical Life,"Eliot, George",1819.0,1880.0,['en'],164,"{'England -- Social life and customs -- 19th century -- Fiction', 'Clergy -- Fiction'}",george,M,1869,17274,4165,3609,7774,0.8665066026410564,-0.14328554995815454
536,536,536,PG177_text,The American,"James, Henry",1843.0,1916.0,['en'],339,"{'Aristocracy (Social class) -- Fiction', 'Paris (France) -- Fiction', 'Love stories', 'Psychological fiction', 'Americans -- France -- Fiction', 'Separation (Psychology) -- Fiction', 'Widows -- Fiction', 'Courtship -- Fiction', 'Culture conflict -- Fiction'}",henry,M,1893,22771,3218,5443,8661,1.6914232442510877,0.5255703308818716
537,537,537,PG17816_text,Letters from Egypt,"Duff Gordon, Lucie, Lady",1821.0,1869.0,['en'],75,"{'Duff Gordon, Lucie, Lady, 1821-1869 -- Correspondence', 'Egypt -- Description and travel'}",lucie,F,1871,14974,1155,3104,4259,2.6874458874458873,0.9885912583472154
538,538,538,PG17845_text,"Salem Witchcraft, Volumes I and II: With an Account of Salem Village and a History of Opinions on Witchcraft and Kindred Subjects","Upham, Charles Wentworth",1802.0,1875.0,['en'],307,"{'Salem (Mass.) -- History -- Colonial period, ca. 1600-1775', 'Witchcraft -- Massachusetts -- Salem -- History -- 17th century'}",charles,M,1852,26832,3488,6872,10360,1.9701834862385321,0.678126678635221
539,539,539,PG178_text,Confidence,"James, Henry",1843.0,1916.0,['en'],203,"{'Male friendship -- Fiction', 'British -- Europe -- Fiction', 'Americans -- Europe -- Fiction', 'Man-woman relationships -- Fiction'}",henry,M,1893,13013,1968,3205,5173,1.6285569105691058,0.4876942917425718
540,540,540,PG17922_text,Visionaries,"Huneker, James",1857.0,1921.0,['en'],50,{'Short stories'},james,M,1907,10102,1764,3478,5242,1.971655328798186,0.6788734583474917
541,541,541,PG17926_text,"Fians, Fairies and Picts","MacRitchie, David",1851.0,1925.0,['en'],46,"{'Fairies -- Great Britain', 'Great Britain -- Antiquities', 'Picts', 'Scotland -- Antiquities', 'Folklore -- Great Britain'}",david,M,1901,896,24,177,201,7.375,1.9980959022258835
542,542,542,PG17928_text,The Influence of India and Persia on the Poetry of Germany,"Remy, Arthur F. J.",1871.0,1954.0,['en'],50,"{'Comparative literature -- Sanskrit and German', 'Comparative literature -- German and Persian', 'German literature -- History and criticism', 'Comparative literature -- German and Sanskrit', 'Comparative literature -- Persian and German'}",arthur,M,1921,1228,26,462,488,17.76923076923077,2.8774683530602565
543,543,543,PG17958_text,Warlord of Kor,"Carr, Terry",1937.0,1987.0,['en'],15,{'Science fiction'},terry,M,1987,4205,151,1387,1538,9.185430463576159,2.2176185834999074
544,544,544,PG179_text,The Europeans,"James, Henry",1843.0,1916.0,['en'],95,"{'Brothers and sisters -- Fiction', 'Upper class -- Fiction', 'Boston (Mass.) -- Fiction', 'Domestic fiction', 'Humorous stories', 'Europeans -- United States -- Fiction'}",henry,M,1893,9699,2081,2079,4160,0.9990389235944258,-0.000961538535621449
545,545,545,PG18021_text,China and the Chinese,"Giles, Herbert Allen",1845.0,1935.0,['en'],83,"{'Chinese language', 'Taoism', 'Chinese literature', 'China -- Social life and customs'}",herbert,M,1895,2363,54,552,606,10.222222222222221,2.324563999712821
546,546,546,PG1803_text,Wyoming: A Story of the Outdoor West,"Raine, William MacLeod",1871.0,1954.0,['en'],36,"{'Wyoming -- Fiction', 'Western stories'}",william,M,1921,10524,1788,2799,4587,1.5654362416107384,0.44816453378199417
547,547,547,PG18042_text,A General Sketch of the European War: The First Phase,"Belloc, Hilaire",1870.0,1953.0,['en'],21,"{'World War, 1914-1918'}",hilaire,M,1920,3278,172,342,514,1.9883720930232558,0.687316260249152
548,548,548,PG1806_text,The Frame Up,"Davis, Richard Harding",1864.0,1916.0,['en'],17,"{'Short stories', 'Political fiction'}",richard,M,1914,1148,194,429,623,2.211340206185567,0.793598759864689
549,549,549,PG1807_text,The Lost House,"Davis, Richard Harding",1864.0,1916.0,['en'],24,{'Ambassadors -- England -- Fiction'},richard,M,1914,2466,207,983,1190,4.748792270531401,1.5578903268817974
550,550,550,PG18087_text,Historic Doubts Relative To Napoleon Buonaparte,"Whately, Richard",1787.0,1863.0,['en'],67,"{'Napoleon I, Emperor of the French, 1769-1821'}",richard,M,1837,1315,2,310,312,155.0,5.043425116919247
551,551,551,PG1808_text,"The Log of the ""Jolly Polly""","Davis, Richard Harding",1864.0,1916.0,['en'],20,{'Man-woman relationships -- Fiction'},richard,M,1914,1878,206,177,383,0.8592233009708737,-0.151726436215752
552,552,552,PG18096_text,The Social History of Smoking,"Apperson, George Latimer",1857.0,1937.0,['en'],34,{'Smoking'},george,M,1907,4095,137,1379,1516,10.065693430656934,2.309132951965177
553,553,553,PG1809_text,Bucky O'Connor: A Tale of the Unfenced Border,"Raine, William MacLeod",1871.0,1954.0,['en'],45,"{'Fiction', 'Western stories'}",william,M,1921,11656,1026,3206,4232,3.124756335282651,1.1393563074387836
554,554,554,PG1810_text,A Second Home,"Balzac, Honoré de",1799.0,1850.0,['en'],26,{'French fiction -- Translations into English'},honor,F,1849,2733,690,618,1308,0.8956521739130435,-0.11020314013361424
555,555,555,PG1811_text,Massimilla Doni,"Balzac, Honoré de",1799.0,1850.0,['en'],23,{'French fiction -- Translations into English'},honor,F,1849,2917,456,696,1152,1.5263157894736843,0.42285685082003366
556,556,556,PG1812_text,A Prince of Bohemia,"Balzac, Honoré de",1799.0,1850.0,['en'],27,{'French fiction -- Translations into English'},honor,F,1849,1802,335,332,667,0.991044776119403,-0.008995562908577873
557,557,557,PG1813_text,A Man of Business,"Balzac, Honoré de",1799.0,1850.0,['en'],36,{'French fiction -- Translations into English'},honor,F,1849,778,52,228,280,4.384615384615385,1.4781019103730135
558,558,558,PG18140_text,An Alabaster Box,"Freeman, Mary Eleanor Wilkins",1852.0,1930.0,['en'],35,{'New England -- Social life and customs -- Fiction'},mary,F,1902,11235,2395,2093,4488,0.8739039665970773,-0.13478478739901587
559,559,559,PG1814_text,The Agony Column,"Biggers, Earl Derr",1884.0,1933.0,['en'],38,"{'Detective and mystery stories', 'Courtship -- Fiction', 'London (England) -- Fiction', 'Americans -- England -- Fiction'}",earl,M,1934,3811,275,812,1087,2.9527272727272726,1.0827292424951065
560,560,560,PG1816_text,Tattine,"Ogden, Ruth",1853.0,1927.0,['en'],9,{'Pets -- Juvenile fiction'},ruth,F,1903,1317,227,150,377,0.6607929515418502,-0.41431472338514685
561,561,561,PG1817_text,A Question of Latitude,"Davis, Richard Harding",1864.0,1916.0,['en'],30,"{'Short stories', 'Fiction'}",richard,M,1914,964,124,465,589,3.75,1.3217558399823195
562,562,562,PG1818_text,The Spy,"Davis, Richard Harding",1864.0,1916.0,['en'],18,"{'Short stories', 'Fiction'}",richard,M,1914,1267,4,371,375,92.75,4.529907701487545
563,563,563,PG18194_text,The Life of Buddha and Its Lessons,"Olcott, Henry Steel",1832.0,1907.0,['en'],151,{'Gautama Buddha'},henry,M,1882,267,3,83,86,27.666666666666668,3.3202283191284883
564,564,564,PG1819_text,The Messengers,"Davis, Richard Harding",1864.0,1916.0,['en'],12,"{'Short stories', 'Fiction'}",richard,M,1914,668,97,198,295,2.0412371134020617,0.7135560521911524
565,565,565,PG18206_text,"Navaho Houses: Seventeenth Annual Report of the Bureau of Ethnology to the Secretary of the Smithsonian Institution, 1895-1896, Government Printing Office, Washington, 1898, pages 469-518","Mindeleff, Cosmos",1863.0,,['en'],40,"{'Navajo Indians', 'Indians of North America -- Dwellings'}",cosmos,M,1913,752,12,127,139,10.583333333333334,2.359280436670591
566,566,566,PG1820_text,A Wasted Day,"Davis, Richard Harding",1864.0,1916.0,['en'],24,"{'Short stories', 'Fiction'}",richard,M,1914,672,47,350,397,7.446808510638298,2.0077855527734005
567,567,567,PG1821_text,A Charmed Life,"Davis, Richard Harding",1864.0,1916.0,['en'],31,"{'Short stories', 'Fiction'}",richard,M,1914,722,67,291,358,4.343283582089552,1.4686306477805264
568,568,568,PG1822_text,The Amateur,"Davis, Richard Harding",1864.0,1916.0,['en'],20,"{'Short stories', 'Fiction'}",richard,M,1914,1325,265,428,693,1.6150943396226416,0.47939336959557466
569,569,569,PG1823_text,The Make-Believe Man,"Davis, Richard Harding",1864.0,1916.0,['en'],25,"{'Short stories', 'Fiction'}",richard,M,1914,1861,145,406,551,2.8,1.0296194171811581
570,570,570,PG18240_text,Roumania Past and Present,"Samuelson, James",1829.0,,['en'],12,"{'Romania -- Description and travel', 'Romania -- History'}",james,M,1879,6086,308,1703,2011,5.529220779220779,1.7100468976891139
571,571,571,PG18247_text,The Last Man,"Shelley, Mary Wollstonecraft",1797.0,1851.0,['en'],789,"{'Twenty-first century -- Fiction', 'End of the world -- Fiction', 'Epidemics -- Fiction', 'Science fiction'}",mary,F,1847,21712,3771,3868,7639,1.0257226199946963,0.025397359314827738
572,572,572,PG1824_text,Peace Manoeuvres,"Davis, Richard Harding",1864.0,1916.0,['en'],17,"{'Short stories', 'Fiction'}",richard,M,1914,1081,149,398,547,2.6711409395973154,0.9825056993389786
573,573,573,PG18251_text,Latin for Beginners,"D'Ooge, Benjamin L. (Benjamin Leonard)",1860.0,1940.0,['en'],916,"{'Latin language -- Grammar -- Problems, exercises, etc.'}",benjamin,M,1910,2932,135,428,563,3.1703703703703705,1.1538484171433674
574,574,574,PG1825_text,The Adventures of Reddy Fox,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],168,"{'Animals -- Juvenile fiction', 'Foxes -- Juvenile fiction'}",thornton,M,1924,1795,324,712,1036,2.197530864197531,0.7873343956196465
575,575,575,PG1826_text,Sarrasine,"Balzac, Honoré de",1799.0,1850.0,['en'],421,"{'Autobiographical fiction', 'French fiction -- Translations into English'}",honor,F,1849,1491,211,491,702,2.3270142180094786,0.844585994318454
576,576,576,PG1828_text,"Chronicles of the Canongate, 1st Series","Scott, Walter",1771.0,1832.0,['en'],85,"{'Scots -- Foreign countries -- Fiction', 'Scotland -- Social life and customs -- Fiction'}",walter,M,1821,9271,1154,2292,3446,1.9861351819757365,0.6861906307665853
577,577,577,PG1830_text,Wyndham Towers,"Aldrich, Thomas Bailey",1836.0,1907.0,['en'],15,{'Poetry'},thomas,M,1886,667,85,249,334,2.929411764705882,1.074801639974391
578,578,578,PG1832_text,The Case of the Lamp That Went Out,"Groner, Auguste",1850.0,1929.0,['en'],22,"{'Fiction', 'Detective and mystery stories'}",auguste,M,1900,5463,515,1915,2430,3.7184466019417477,1.3133060009510102
579,579,579,PG1833_text,The Case of the Registered Letter,"Groner, Auguste",1850.0,1929.0,['en'],43,"{'Fiction', 'Detective and mystery stories'}",auguste,M,1900,2181,109,659,768,6.045871559633028,1.7993756522733635
580,580,580,PG1834_text,The Case of the Pocket Diary Found in the Snow,"Groner, Auguste",1850.0,1929.0,['en'],14,"{'Fiction', 'Detective and mystery stories'}",auguste,M,1900,2017,190,593,783,3.1210526315789475,1.1381703268372394
581,581,581,PG18359_text,The Story of My Boyhood and Youth,"Muir, John",1838.0,1914.0,['en'],55,"{'Wisconsin -- Social life and customs', 'Muir, John, 1838-1914 -- Childhood and youth', 'Frontier and pioneer life -- Wisconsin', 'Naturalists -- United States -- Biography', 'Conservationists -- United States -- Biography'}",john,M,1888,4993,129,769,898,5.961240310077519,1.7852785651439718
582,582,582,PG1835_text,The Case of the Pool of Blood in the Pastor's Study,"Groner, Auguste",1850.0,1929.0,['en'],16,"{'Fiction', 'Detective and mystery stories'}",auguste,M,1900,2168,50,756,806,15.12,2.716018370751387
583,583,583,PG1836_text,The Case of the Golden Bullet,"Groner, Auguste",1850.0,1929.0,['en'],12,"{'Fiction', 'Detective and mystery stories'}",auguste,M,1900,1772,52,710,762,13.653846153846153,2.614021251453934
584,584,584,PG1837_text,The Prince and the Pauper,"Twain, Mark",1835.0,1910.0,['en'],3351,"{'Poor children -- Fiction', 'Boys -- Fiction', 'Princes -- Fiction', 'London (England) -- Fiction', 'Social classes -- Fiction', 'Historical fiction', 'Edward VI, King of England, 1537-1553 -- Fiction', 'Impostors and imposture -- Fiction', 'Lookalikes -- Fiction'}",mark,M,1885,7900,369,3267,3636,8.853658536585366,2.180830767560543
585,585,585,PG1839_text,Other Things Being Equal,"Wolf, Emma",1865.0,1932.0,['en'],18,"{'San Francisco (Calif.) -- Fiction', 'Love stories', 'Jewish fiction', 'Jewish families -- Fiction', 'Jews -- California -- San Francisco -- Fiction', 'Interfaith marriage -- Fiction', 'Domestic fiction', 'Jewish women -- Fiction'}",emma,F,1915,10743,2617,2127,4744,0.8127627053878487,-0.20731608732990867
586,586,586,PG1840_text,The Financier: A Novel,"Dreiser, Theodore",1871.0,1945.0,['en'],315,"{'Capitalists and financiers -- Fiction', 'Psychological fiction'}",theodore,M,1921,25378,3010,9148,12158,3.039202657807309,1.1115951973997504
